full_text,user,location,date,tweet_id,number_rt,number_likes,id_key_word
" @Itsmargara @BluRadioCo Los habitantes de Medellín y el Valle de Aburrá nos está exprimiendo vía cuentas de servicios públicos para sostener las extravagancias, sobornos, publicidad y participación política del dictadorzuelo del piso 12, donde solo existe un concierto para delinquir. #QuinteroSeVa",Carlosacgonza,Colombia,2022-05-12 17:26:52,1524803306949960000,0,0,servicios
 Y será que la alcaldía de Medellín le paga a pinturita los servicios de su asesor el Sr. Chamorro? Lo pregunto porque como es tan cotizado entre la izquierda Sur Americana ...,Oscarvelcor,"Bogotá, Colombia.",2022-05-12 17:03:12,1524797352606840000,0,0,servicios
 @santiagoangelp @lafm Quintero es un asco. Contratando servicios de un Brasileño para hacer campaña con recursos de la alcaldía de Medellín. Y está solamente suspendido?,CHAMACO74650710,,2022-05-12 16:27:35,1524788386027950000,0,0,servicios
" @josegreghg Dicen por ahí, abogados no tan ""letrados"" ni petristas como usted, que el tratamiento para los distritos capitales es distinto y Medellín es Distrito de Ciencia, Tecnología e Innovación!!! ¿Petro le paga a usted o sus servicios son ad honorem?",EFjvelezb,,2022-05-12 16:17:47,1524785922897760000,0,8,servicios
" @IvanDuque @CGR_Colombia revise facturación en los servicios públicos en medellín d estratos 4 -5 y 6 q están x las nubes, otros imptos y recursos q la nación ha entregado al alcalde para el desarrollo d la ciudad 👉👉👉@QuinteroCalle y petristas q utilizaron recursos en campaña d #Petro.",VERRI50,,2022-05-12 16:04:39,1524782615731090000,0,0,servicios
" 2/2 Durante ese tiempo, desestabilizó las finanzas, cambió el gabinete, y desfinanció la empresa de servicios ESSMAR. La misma jugadita pretenden hacer hoy en Medellín, quebrar la ciudad y frenar sus proyectos para luego culpar al legítimo Alcalde.",carlosecaicedo,Santa Marta,2022-05-12 15:53:07,1524779712530340000,540,1116,servicios
" #TBT Publicación Periódico El Tiempo, sábado 26 de septiembre de 2009. La unidad de Servicios Agrícolas Especializados brinda servicios en #biotecnologíaagrícola, #sanidadvegetal y #controlbiologico. #Lacienciaalserviciodelavida #SAE #ServiciosAgrícolasespecializados #proyectos",CIB_medellin,"Medellín, Colombia",2022-05-12 15:47:52,1524778392234640000,1,1,servicios
" @ArleyRe60817496 @QuinteroCalle @elpais_america Todo Medellín? Será ud y sus amigotes. Porque el resto está cansado de ese payaso. Solo con preguntar, por las basuras, los servicios públicos, la inseguridad. El grueso de la gente no quiere a ese señor. Por eso es que ayer les tocó obligar a los funcionarios a salir al planton",yeifery2,Bogotá,2022-05-12 13:30:20,1524743782234790000,0,0,servicios
" Pago cada mes por los servicios de @WinSportsTV para ver los partidos de MEDELLIN, y resulta que me roca verlo por @YouTube?? Que falta de respeto, cada día se ve, que las casas de apuestas deportivas,y los señores de win lo manejan todo asu antojo 🤔🤬",Davidrh910,"Medellín, Colombia",2022-05-12 12:08:30,1524723189347080000,0,2,servicios
 @jarizabaletaf Las promesas del disque alcalde de Medellín. Los servicios públicos cada día más caros 🙄. Este tipejo no es más que un pelele.,InesBetancur1,Colombia,2022-05-12 00:31:14,1524547716012990000,0,2,servicios
" #Cacerolazo Medellín no aguanta más hoy a las 8 de la noche salgamos con la cacerola a defender a la ciudad de quien no recoge la basura, le quita la comida a los adultos mayores, acabó con buen comienzo y no cumplió con congelar los servicios, MEDELLÍN NO AGUANTA MAS!!!!",Juan_EspinalR,Medellin,2022-05-11 23:39:45,1524534757580840000,204,540,servicios
" @QuinteroCalle Medellín, los sindicatos, los empleados por prestación de servicios, los de libre nombramiento y remoción... Y así.",Alekscritor,,2022-05-11 23:35:50,1524533773961990000,0,0,servicios
" Si eres mamá empresaria o emprendedora, del 12 al 31 de mayo podrás participar en el sorteo del 25% de descuento en uno de nuestros servicios 👩🏽‍💻👷🏼‍♀️👩🏻‍🦰👩🏾‍🦱 🤩 T&amp;C: #giveaway #madres #mesdelasmadres #medellin #emprendedoras #concurso #mujer #negocios #sorteo",venaycia,"Medellin, Colombia",2022-05-11 23:30:52,1524532523879090000,0,1,servicios
" @contraloria Ahora les toca ingresar a la alcaldía de Medellín a revisar contrato por contrato, la nómina, los servicios de terceros, las coimas mejor dicho el despelote que causó Quintero para q lo manden a la cárcel a él y a su señora cómplice lo mismo q a sus secretarios",joseguimo,,2022-05-11 23:16:17,1524528851778510000,0,0,servicios
" @mujerdulce35 @MarcoDan81407 @J_Upegui @QuinteroCalle Si se estaban robando a Medellín, después de 2 años debería haber un superávit en el presupuesto para hacer parques, ciclorrutas, servicios sociales…por el contrario “Buen Comienzo” lo dejaron arruinar aún teniendo dos veces más de presupuesto. Quintero es un ladrón.",ospina7903,"Medellín, Colombia",2022-05-11 21:39:48,1524504573645410000,0,0,servicios
 @sttmed Secretaria de INMOVILIDAD de medellin anstro de corrupción y mal servicios cada día los ciudadanos los despreciamos más y más,BigBoss6457,,2022-05-11 21:24:43,1524500776693170000,0,1,servicios
" @LarvaMonh La alcaldía de Federico hizo una de las mayores etapas de conexión de servicios públicos en la historia de Medellín ¿Federico de izquierda? Y Chocolate existe porque las alcaldías no son deficientes, vayan a defender al patrón que les paga a contratistas o gente del HGM, vayan,",YessidAlvarez,Medellín-Colombia,2022-05-11 19:24:58,1524470638836170000,0,0,servicios
 @ELTIEMPO @IvanDuque @QuinteroCalle Por fin vamos a librarnos del MEQUETREFE Mamarracho MORRONGO CATRASCA de Quintero. Ha robado todo el erario público por medio de empresas ficticias del electo representante @AlejoToroAnt Y un subsecretario de bienes y servicios Dueños en Medellín de las casas petristas.,haga00elHPfavor,Colombia,2022-05-11 18:00:08,1524449289182800000,4,3,servicios
" Los que viven en Villavicencio , Bogotá y Valle del Cauca creen que en Medellín la gente vive con los servicios públicos rebajados, con todo bonito",alejovr90,,2022-05-11 17:51:50,1524447201065380000,0,2,servicios
" ¿Y en el @BancoRepublica de Quibdó que servicios encuentra? Se fortalecen los servicios culturales: Biblioteca, sala infantil, conferencias, conciertos, talleres. Y servicios de compra de oro, como uno de los 3 puntos destinados para ello por el Banco, junto a Medellín y Bogotá.",JoseCamiloCC,Zamunda,2022-05-11 12:50:16,1524371312046660000,0,5,servicios
 @lubinleonardo @MutaFuka_ @elcolombiano Como aquel que dijo que la alcaldia de Medellin pagaba los servicios en pandemia y lo que hizo fue diferirlas a 36 meses...,HiguitaLara,,2022-05-11 12:28:57,1524365947787700000,0,0,servicios
" @petrogustavo Usted es el culpable de toda la 💩💩💩💩 en Medellín. Este alcalde se ha robado la plata de la ciudad para costear su campaña. Iza Zuleta, @AlejoToroAnt o el maltratador @AlexFlorezH campañas pagadas por el subsecretario de bienes y servicios usted estuvo en la casa de el.",haga00elHPfavor,Colombia,2022-05-11 12:13:55,1524362163070110000,2,4,servicios
 @GabrielDib01 Simple. Investiguen a @AlejoToroAnt ISA Zuleta y al subsecretario de bienes y servicios que los financia Toro y el subsecretario son dueños de las casas Petro en Medellín. El señor toro tiene empresas de papel por donde transitan dineros de la alcaldía. Imagine cómo es el negocio,haga00elHPfavor,Colombia,2022-05-11 11:58:54,1524358382894960000,0,0,servicios
 @FajardoMadera @tigrenene @petrogustavo @CIDH Yo voté por Daniel Quintero callé porque nos prometió que iba a congelar los servicios públicos y muchas cosas más hoy me arrepiento de haber votado por este oportunista que tiene vuelta mierda a Medellín qué decepción,Cristia91148765,,2022-05-11 11:15:10,1524347376089150000,0,0,servicios
" @QuinteroCalle Este pendejo,piensa que los pobres de Medellin,tienen carro como el y que los cambios de velocidad dan para la comida,la vivienda,los servicios públicos y necesidades. Esto es deshonroso, vil, cínico y criminal. Los pobres no tenemos carro y solo queremos comer no montar en carro",DRPEDROORTIZ,NEW YORK & Alaska,2022-05-11 06:33:55,1524276597024600000,0,1,servicios
" Me parece FANTÁSTICO! ese alcalde desde hace MESES viene haciendo campaña a FAVOR d @petrogustavo, no tan solo con sus declaraciones d Twitter sino q incluso ha MANIPULADO descaradamente los servicios públicos d Medellín al servicio d la campaña petrista. Me encanta esta noticia!",MagdSeRespeta,,2022-05-11 03:39:24,1524232681185290000,1,7,servicios
 @poIiacriIamide Del alza desmesurada de los servicios públicos en Medellín es que Quintero saca la plata para aportarle los mil millones de pesos que se gasta la campaña de Petro cada día.,juanrobot4,Colombia,2022-05-11 01:28:51,1524199826526720000,0,0,servicios
" Este fin de semana en la Universidad de Medellín, @UdeMedellin_ especialización de administrativo; los servicios públicos en el núcleo del derecho administrativo.",carlosateho,,2022-05-10 16:59:06,1524071544695430000,0,4,servicios
" @CaliWebCo Porque no toman ejemplo de otras ciudades (Medellín) allá los accidentes los atienden los bomberos, son más responsables y es un símbolo de respeto para la ciudad, a ellos no les caería mal esos servicios, fuera de eso allá antes de que llegue la ambulancia va un paramédico",YersonQuitian,,2022-05-10 16:56:36,1524070915256070000,0,16,servicios
" Intercambiamos experiencias de Medellín, #ValleDelSoftware, con el acalde de @austintexasgov @MayorAdler, y conocimos como incluyen la Tecnología, la Ciencia y la Innovación en servicios y trámites para la ciudadanía, ampliando alternativas de #CiudadInteligente.",Sebastian_TIC,Medellín,2022-05-10 15:35:03,1524050389825460000,5,17,servicios
 En #Medellín acompañamos a mujeres en proceso de reincorporación en una capacitación sobre procesos básicos de panadería realizada por el Centro de Servicios y Gestión Empresarial de @SENAComunica @ARNColombia. Ellas lideran proyecto de mercado de mujeres. #ConstructorasDePaz 🇺🇳,MisionONUCol,"Bogotá, D.C., Colombia",2022-05-10 14:33:50,1524034987057720000,3,14,servicios
 📣Actualiza tus conocimientos en materia de #ServiciosPúblicos. Conoce como hacerlo en la #Especialización donde trabajamos para #transformamoslosserviciospúblicos ¡Inscripciones abiertas! 🤳https://t.co/qtxMzPynCE 👉https://t.co/fOI3r2M3HG @EnelColombia #Colombia #Medellin,DerEconomico,"Bogotá, D.C., Colombia",2022-05-10 14:16:20,1524030580039560000,1,2,servicios
" Denuncia. Los servicios públicos en Medellín, siguen subiendo y de manera preocupante. Yo pagaba el año pasado 170 y miren en lo que van. También hay un aporte ""voluntario"" que lo suman en el primer total.... En mi casa con 2 habitantes y uno permanece fuera en el día. 🤔",Raquelvelez2016,Colombia,2022-05-10 13:36:49,1524020638587020000,0,1,servicios
" @BluRadioCo Los nuevos dueños de Medellin no conocen los límites éticos, la tienen destruida,arruinada.Ya el Metro no tiene para hacer mantenimiento, EPM tiene problemas gravisimos en los servicios,tardan hasta meses en solucionar fallas,la Personería y el Tribunal Administrativo, están inut",ramon_siles,,2022-05-10 13:03:57,1524012365959810000,0,0,servicios
 @fdbedout Tu como siempre hablador de mierd... el candidato del pacto de la Picota tienen al gobernador del Magdalena la alcaldesa de santa marta y el alcalde de medellin a sus servicios con plata de sus administraciónes y entonces hay te metes la lengua en cul...,DavinsonHenriq3,,2022-05-10 12:27:37,1524003221097880000,0,0,servicios
 Spaautos el mejor #lavadero en la milla de oro #Medellin Pregunta por nuestros servicios 📱3126460285,trujillojuanfe,,2022-05-10 11:28:33,1523988359173100000,0,1,servicios
" Y de repente Medellín por obra y gracias de “el cambio” volvió a ser un pueblo. Inundaciones, suspensión de servicios públicos. Lo más seguro es que estos son los aguaceros más fuertes de la historia. Ese es el cambio en EPM. Ese es el cambio de pinturita",bebagenovevas,"Marinilla, Colombia",2022-05-09 23:11:16,1523802815960860000,0,1,servicios
" #Aestahora 🕐 Pese a los inconvenientes generados en las últimas horas, debido a las fuertes lluvias registradas en 📍Medellín. La Oficina de Registro de Instrumentos Públicos Sur de Medellín, continúa prestando sus servicios a los usuarios sin dificultad.",Supernotariado,Colombia,2022-05-09 22:18:29,1523789531543380000,6,4,servicios
 @OVIALCDMX @SSC_CDMX @OHarfuch @Claudiashein vehículos obstruyendo cerrada Torreón esq Medellín Roma Sur @AlcCuauhtemocMx servicios de urgencias sin posibilidad de ingresar. URGE ATENCIÓN,CambiandoCiudad,,2022-05-09 21:58:13,1523784429482640000,3,2,servicios
 Este es el Puente colgante entre Medellín y Galilea resguardo de Honduras Morales. Así sobreviven comunidades de esta zona dl municipio. La Comunidad trabaja en Minga por la ampliación del camino ancestral para mejorar la movilidad Inf Hoy Noticias mles 18 de mayo You tube,HoyNoticias2,Cali-Valle del Cauca,2022-05-18 02:42:00,1526754949991890000,5,2,13
 Este es el Puente colgante entre Medellín y Galilea resguardo de Honduras Morales. Así sobreviven comunidades de esta zona dl municipio. La Comunidad trabaja en Minga por la ampliación del camino ancestral para mejorar la movilidad Inf Hoy Noticias mles 18 de mayo You tube,mapias15,Cali- Colombia,2022-05-18 02:37:50,1526753903211160000,13,13,13
" Nos enorgullece que Israel 🇮🇱 emule a Medellín, implementando el transporte masivo de pasajeros por medio de Metrocables. Un sistema de movilidad que nació en nuestra ciudad. @metrodemedellin @IsraelinCol",acimedellin,Medellín - Colombia,2022-05-17 23:32:56,1526707371371810000,1,6,13
 Desde este martes se iniciaron los cambios en la movilidad en el sector de San Diego. Entérese 🔽,elcolombiano,Medellín,2022-05-17 23:00:07,1526699110950180000,0,4,13
" Tips para agendar citas en nuestras sedes: 1️⃣#MuéveteEnLínea en 2️⃣Ten presente al pedir tu cita: 📌Los sábados se habilita la agenda para los días lunes, martes y miércoles. 📌Los miércoles podrás programar cita para los jueves, viernes y sábado.",sttmed,"Medellín, Colombia",2022-05-17 23:00:01,1526699086841230000,0,2,13
" ¿Tienes una fotodetección y quieres conocer toda la información sobre ella? En #MovilidadEnLínea puedes ver los detalles. Solo debes registrarte haciendo clic en """"crear cuenta"""". Ingresa ahora👉https://t.co/fAK2MwPhEK",sttmed,"Medellín, Colombia",2022-05-17 20:00:00,1526653785430450000,0,2,13
" #Medellín | La Secretaría de Movilidad de Medellín informa a través de sus redes sociales que a partir de esta semana, la comuna 10- La Candelaria, sector San Diego, tendrá 6 cambios viales en algunas de sus principales calles;",TotusTVDigital,"Medellín, Colombia",2022-05-17 17:41:30,1526618930776840000,0,0,13
" Hace 6 años nació @somosmovilidad para promover la movilidad sostenible en la región. Un hecho irrefutable: en el Valle de San Nicolás cabe 3 veces el conglomerado urbano que se forma en el Valle de Aburrá entre Bello y Envigado, incluyendo a Medellín.",AndresJRendonC,Colombia,2022-05-17 17:22:20,1526614104533830000,6,22,13
 Vía cerrada Quibdó Medellín por manifestación. Sector vereda el 7 Carmen de Atrato. #movilidad #DenunciasAntioquia #SomosDenunciasAntioquia,DenunciasAntio2,"Medellín, Colombia",2022-05-17 17:09:37,1526610904053320000,1,4,13
" Estación #Acevedo del Metro de Medellín, hora pico. Recuerde que con la renovación de la infraestructura cambia la dinámica de movilidad al interior de la estación.",sloaizavi,,2022-05-17 17:06:09,1526610031193600000,0,1,13
" Con seis cambios viales, se mejorará la movilidad en el sector de San Diego, en Medellín. La señalización de 38 pasos peatonales y una nueva intersección semafórica hacen parte de esta intervención de movilidad.",vivirpoblado,Medellín - Colombia,2022-05-17 13:01:45,1526548525554800000,0,0,13
 #no saben la Lictacion movilidad Medellín se peierden 25 mil millones,luchononroy67,,2022-05-17 10:05:46,1526504237995290000,0,0,13
 @MetrodeQuito @efrainbastidasz En el Metro de Medellín estamos muy emocionados con esta posibilidad. Queremos que todos los Quiteños puedan disfrutar cuanto antes su Metro 🚇 y todos los beneficios de la movilidad sostenible ♻️.,metrodemedellin,"Medellín, Colombia",2022-05-16 23:25:38,1526343144304000000,1,24,13
" CALZADA BOGOTÁ-MEDELLÍN municipio de Guarne sector Mall Los comuneros km 26+000, presenta movilidad reducida por accidente de transito.",Devimed,"Antioquia, Colombia",2022-05-16 22:28:31,1526328770793300000,0,2,13
" Estuvimos en Medellín visitando el @Areametropol para intercambiar experiencias con el experto de #LEVE, Florencio Cuervo, sobre la agenda de movilidad sostenible con el objetivo de apoyar el desarrollo de la Política Metropolitana de Movilidad Sostenible y Eléctrica🚗🌎🚴",UKinColombia,Colombia,2022-05-16 20:45:19,1526302800996700000,8,33,13
" #medellinrural #comunas #medellin #corregimientos #webstories #comunasdemedellin Con seis cambios viales, se mejorará la movilidad en el sector de San Diego",ComunasMed,Medellin,2022-05-16 19:55:02,1526290146336950000,0,0,13
" 🧡Movilizamos el personal de su empresa en todos los terrenos, contrata nuestro servicio personalizado y seguro. 💚💚 Trabajamos unidos con @TransaliadosS #Transporte #camionetas #Movilidad #Medellin",tyt1a,"Medellín, Colombia",2022-05-16 19:15:02,1526280077889230000,0,1,13
" “Trabajamos en coherencia con la pirámide invertida de la movilidad, dando prioridad al peatón en las intersecciones más concurridas"": Comandante de Tránsito de Medellín, Luis Fernando Vanegas.",sttmed,"Medellín, Colombia",2022-05-16 17:48:58,1526258420474600000,0,3,13
" En Medellín ya funciona una flota 100 % eléctrica para la Línea 2 de Metroplús, la cual atraviesa la Zona Urbana de Aire Protegido - ZUAP del Centro. Desde la @sttmed apostamos por la Movilidad Sostenible y la consolidación de la #ecocidad.",marcelapedroza,Medellin - Colombia,2022-05-16 17:18:07,1526250657711370000,0,0,13
 #Movilidad ¡Ojo usuarios! Cambiará la forma de ingreso y salida en la estación Acevedo del Metro de Medellín @metrodemedellin,elmetroenlared,Medellín - Colombia,2022-05-16 16:37:15,1526240372665500000,0,0,13
" #Reporte👨🏻‍🚒🚑 Atendemos de tránsito en límites entre Medellín y Envigado Cra 43 A con Calle 21 sur. Colisión entre moto y vehículo deja lesionado hombre de 33 años en calidad de conductor de moto que se encuentra consciente y orientado, al lugar llega personal de Movilidad.",BomberosEnvi,Envigado - Antioquia,2022-05-16 16:32:35,1526239196104520000,0,9,13
" @jevelezg @camivillamizar @jevelezg Debería ser declarado persona no grata en el país por sus vínculos con el paramilitarismo, por el desfalco en la secretaria de movilidad de Medellín y en la Superintendencia de notariado y registro. Pelón, uribista, paraco @camivillamizar es 10 veces más grata que usted",IpucAndres,"Apartadó, Colombia",2022-05-16 16:16:52,1526235242545220000,9,19,13
" @jevelezg @jevelezg usted debería ser declarado persona no grata en el país por sus vínculos con el paramilitarismo, por sus maniobras en la secretaria de movilidad de Medellín y en la Superintendencia de notariado y registro. Pelón, uribista, paraco.",IpucAndres,"Apartadó, Colombia",2022-05-16 16:13:15,1526234330837700000,1,3,13
" ¡Nunca había sido tan fácil solicitar una audiencia virtual! Hazlo en #MovilidadEnLínea, así: 👨 Regístrate ingresando a 👉 ✅ En la sección de multas, haz clic en ""Solicitar audiencias"". 📄Carga los documentos requeridos. 📆Separa la fecha y hora.",sttmed,"Medellín, Colombia",2022-05-16 16:00:01,1526231001625600000,0,4,13
" (9:13) 🟡 #AEstaHora tenemos movilidad reducida en Variante Palmas, km 3+000 en sentido Medellín - Rionegro, sector Kiosco de Carlos, por incidente vial. Puedes continuar tu trayecto por #TúnelDeOriente @ObrasAntioquia @sttmed @AeropuertoMDE",ConcesionTAO,Antioquia ,2022-05-16 14:13:48,1526204269841500000,1,3,13
 @jsanchezcristo julio ojo movilidad Medellín huele mal chatarrizacion. 25 mill millones se pierden investiguen,luchononroy67,,2022-05-16 14:03:58,1526201797681070000,0,0,13
 Lo que va a pasar con el contrato de chatarrizacion movilidad Medellín algo huele muy mal investiguen #NosPreocupa,luchononroy67,,2022-05-16 14:00:02,1526200806600480000,0,0,13
 Lo anterior en referencia al reporte que entrega la Secretaría de Movilidad de Medellín precisamente en ese día 11 de mayo donde informó que no hubo vidas perdidas pero si 209 incidentes viales y de esos 108 dejaron personas lesionadas. Los vecinos de este barrio no saben ⬇️,Denunciascm,"Medellín, Antioquia, Colombia",2022-05-16 03:42:20,1526045355971860000,0,0,13
" OTRO ATROPELLAMIENTO EN EL MISMO LUGAR, AL MOMENTO NO HAY SOLUCIÓN MEDELLÍN / MOVILIDAD Esta situación ya la habíamos denunciado el pasado mes de marzo y en esa ocasión un señor de 79 años de edad perdió su vida cuando un motociclista lo atropelló. Supone uno que luego ⬇️",Denunciascm,"Medellín, Antioquia, Colombia",2022-05-16 03:42:10,1526045317178730000,1,1,13
" Las inmovilizaciones han sido 158: 14 vehículos y 144 motocicletas. A pesar de que la Secretaría de Movilidad de Medellín es la directa responsable por los controles, actividades, medidas correctivas, preventivas, pedagogía y buenas prácticas es obvio que esta problemática ⬇️",Denunciascm,"Medellín, Antioquia, Colombia",2022-05-16 01:37:55,1526014046855740000,0,1,13
 LA INVASIÓN AL TRANVÍA DE AYACUCHO RETRASA LOS TIEMPOS NORMALES DE OPERACIÓN MEDELLÍN / MOVILIDAD Este problema no es nuevo incluso cuando inauguraron el Tranvía de Ayacucho el personal del @metrodemedellin en conjunto con la @sttmed hicieron pedagogía y estuvieron ahí ⬇️,Denunciascm,"Medellín, Antioquia, Colombia",2022-05-16 01:37:27,1526013930765700000,0,0,13
" @CadenaGaitan @petrogustavo @FicoGutierrez @ingrodolfohdez @sergio_fajardo @IBetancourtCol @LowCarbon_City @LaCiudadVerde @mambientalistac @ScientistsX @ClimateLatino @Climate_Focus_ @lasillavacia @MovNalAmbiental @limites1972 @elcolombiano Mientras fuiste secretario de movilidad de medellín , no tuviste para nada en cuenta nuestro piloto de mezclas voluntarias y además la administración de @QuinteroCalle @AlcaldiadeMed y su @Areametropol solo se dedicaron a satanizar el transporte de carga",AVA_antioquia,"Medellín, Colombia",2022-05-16 00:34:42,1525998139525800000,3,4,13
" #EsTiempoDeCreer que los túneles de Mulatos permitirán mejorar la movilidad para el transporte de usuarios y de carga desde Medellín hacia el Eje Cafetero y el suroccidente del país🚛. Así, #CumplimosConHechos y con infraestructura moderna👷‍♀️.",ANI_Colombia,Colombia,2022-05-15 21:07:14,1525945926250280000,0,2,13
" El proyecto ""Primer respondiente"" 🚨 pretende reducir los fallecimientos viales en Colombia, capacitando a 9.000 ciudadanos en atención en siniestros viales. 🚧 👀 Más info: #Movilidad #SeguridadVial #Colombia #Medellin #Bogotá #LicenciaDeConducción",PaoPlataforma,Colombia,2022-05-15 20:57:14,1525943410368170000,2,8,13
" @Alvaro58499286 @stevenarce Acá en Medellín con metro , buena movilidad, y sin tanto payaso , cuando pueda de una vuelta por acá , ha pero verdad que el señor es de talla internacional , otro de los que se va ir si gana Petro, excelente",SEBASTI21982268,"Medellín, Colombia",2022-05-15 19:20:47,1525919137620440000,0,0,13
" @lisafernandav1 @juanesaldarr Hola @lisafernandav1 buenas tardes, la vía La Pintada - Medellín continúa con cierre total. Las autoridades del sector trabajan en restablecer la movilidad. El tiempo de apertura se encuentra en verificación. Cualquier novedad será comunicada en nuestras redes sociales.",numeral767,Colombia,2022-05-15 17:55:43,1525897730182330000,0,0,13
" 🛵 Motociclista, comienza una nueva etapa para acogerte a este beneficio. Obtén 40% de descuento en el total de la deuda de tus multas En #MovilidadEnLínea puedes verificar si tienes resolución sancionada y firmada antes del 30 de junio de 2021👉https://t.co/5K2YZBX73F.",sttmed,"Medellín, Colombia",2022-05-15 17:00:09,1525883747786140000,0,3,13
" Una seudo escuela progresista que maneja la 2da ciudad más importante de colombia, la tienen desadmintrada, quiere cubrir su negligencia con camiseta, manchada de: corrpcion, desgreño e inoperancia.! Inseguridad, Basuras, Caos de la movilidad, son el día a día en Medellín.",lagg2004,,2022-05-15 15:54:28,1525867218856290000,0,1,13
" #EsTiempoDeCreer que los túneles de Mulatos permitirán mejorar la movilidad para el transporte de usuarios y de carga desde Medellín hacia el Eje Cafetero y el suroccidente del país🚛. Así, #CumplimosConHechos y con infraestructura moderna👷‍♀️.",ANI_Colombia,Colombia,2022-05-15 15:52:55,1525866827468910000,0,5,13
" Que irresponsable el conductor de este bus en via Medellín Doradal , adelantando en curva poniendo en riesgo la vida de los pasajeros y los demás que vamos por la vía. @TransitoPolicia #movilidad #DenunciasAntioquia #SomosDenunciasAntioquia",DenunciasAntio2,"Medellín, Colombia",2022-05-14 22:59:10,1525611710232650000,16,16,13
 En Medellín medio cae una llovizna y la ciudad colapsa. Que agobie la movilidad de esta ciudad.,perezm_carolin,,2022-05-14 22:46:21,1525608481646160000,0,5,13
" En un país medianamente normal, un derrumbe en una vía NACIONAL no estaría más de una semana afectando la movilidad, pero en Copacabana, a nada de Medellín hay un derrumbe en plena autopista norte desde el año pasado que parece que nunca arreglarán. @GobAntioquia @Alcaldiacopa",Daniel__Ossa,"Por ahí en Medallo, col",2022-05-14 21:31:51,1525589734839430000,0,1,13
" 🙌 Ahora no hay excusas, te ofrecemos más alternativas para el pago de tu infracción de movilidad. Ingresa a #MovilidadEnLínea 👉 selecciona los comparendos a pagar, imprime la liquidación con el código de barras y paga en la oficina Cotrafa más cercana.",sttmed,"Medellín, Colombia",2022-05-14 16:00:21,1525506309340000000,2,3,13
" @diamaov Todo lo contrario, desde que ustedes gobiernan en Medellín la ciudad viene patas arriba: Basuras por todo lado, robos, inseguridad, la movilidad igualita al caos de Bogotá.",JaraosJoselo,,2022-05-14 15:47:34,1525503092724220000,0,0,13
" 🏳️‍🌈¡Noticias! La @AlcaldiadeMed se sumó al I Ciclo de coloquios sobre la situación de personas venezolanas LGBT+ en proceso de movilidad humana en 🇨🇴, liderado por @Caribeafirmativ e @IPCoficial, te esperamos este martes 17 de mayo en el Museo Casa de la Memoria en #Medellín👇🏽",Caribeafirmativ,"Barranquilla, Atlántico",2022-05-14 14:46:41,1525487769220490000,3,11,13
 🙋 ‍♀️Visítanos en nuestra sede Sao Paulo y recibe la mejor orientación por parte de nuestros colaboradores para tus trámites de movilidad. 🗓 ️ Tu tarea es agendar la cita por #MovilidadEnLínea y llegar con 15 minutos de anticipación 👉,sttmed,"Medellín, Colombia",2022-05-14 14:00:25,1525476127048800000,0,2,13
" @petrogustavo @QuinteroCalle Uffff eso se lleno, hubo caos de abastecimiento y movilidad en Medellin ante tan MAGNO evento... Cuatro pelagatos ignoramntes, desempleados, pagados defendiendo bandidos....",hansschwadu,"Medellín, Colombia",2022-05-14 14:00:12,1525476072594330000,0,0,13
" @sergio_fajardo Solo sé que fuiste excelente alcalde y gobernador, transformaste Medellín, recuerdo ver mayor movilidad entre los diferentes estratos sociales, menos discriminación, más educación y eso no tiene precio. Para mi los hechos hablan más que las palabras!",Paula75747567,,2022-05-14 13:19:31,1525465834461740000,0,0,13
" @QuinteroCalle @AdaColau Y sigue movilidad de Cali haciendo campaña con el exalcalde de Medellín, dedíquese a Cali que está en un caos permanente en movilidad si no les da miedo digan que están haciendo política pagada por Petro por orden del señor (si se puede llamar señor) alcalde",JoseF02004826,,2022-05-14 01:11:15,1525282558627410000,0,0,13
 @AugustoHidalgo_ @ChanelTerrero @eurovision_tve @LpaCultura @lpacarnaval @Imedinamonte @encarna_galvan @KBarrosoG @escplus_es @Eurovision @canarias7 @laprovincia_es En ningún caso se puede encima de la acera. Su ubicación debe estar en la vía.,we09633495,,2022-05-13 23:20:49,1525254770537140000,0,0,13
 La movilidad en Medellín los viernes en la tarde desde que Juan Camilo Restrepo es Alcalde se complicó,dgonza97,"Medellín, Colombia",2022-05-13 22:52:34,1525247660940270000,2,53,13
" Aprovecha hasta mañana 14 de mayo, el beneficio para pagar tus multas de tránsito con los siguientes descuentos: 👆50% de descuento sobre multas de carro.🚘 👆60% de descuento sobre multas de moto. 🛵 🚘🛵El 100% sobre el total de los intereses. 👉",sttmed,"Medellín, Colombia",2022-05-13 21:58:07,1525233958031610000,0,2,13
 Al oído de la secretaria de movilidad de Medellín ¿el peatón a la calle?carrera 70 calle 19.,cuatrovallas1,Medellin (Ant),2022-05-13 21:34:57,1525228126342630000,1,0,13
" ⌚Organiza tu tiempo y programa tu cita para trámites presenciales a través de #MovilidadEnLínea. Ten en cuenta: los miércoles habilitamos la agenda para los días jueves, viernes y sábado. Y los sábados para los lunes, martes y miércoles. Agéndala aquí👉",sttmed,"Medellín, Colombia",2022-05-13 20:00:14,1525204291031420000,0,2,13
